id,session_id,user_id,type,value,created_at
870c907c-4b18-4f8d-8cc4-f4bcb08440a4,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:45:48.076971+00
2ce53bdc-9f32-4314-8e49-6f0c5fdad3ba,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=ifif(B1+3 > 100, 100, B1+3)",2025-10-05 12:45:52.919894+00
5896b800-cd0d-471c-b61c-78489d9e8fce,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=iif(B1+3 > 100, 100, B1+3)",2025-10-05 12:45:52.925458+00
bc684087-2080-489f-af87-d322c32cd3a4,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(if(B1+3 > 100, 100, B1+3)",2025-10-05 12:45:54.107844+00
7ec560d2-f2c1-4de3-bf9d-6b31e69643e5,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=ifif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:04.53558+00
a98980f3-b96b-4c81-a1f6-ba25b97553a9,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=iif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:04.817761+00
6c7cd424-99ec-400e-a0bf-fa9ab9db4b97,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:05.084244+00
48decf7b-7868-4d0c-9458-ce559adb21d6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=iif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:12.828652+00
ae97f57d-fb35-4c17-ac13-e0c0c9a6f6df,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=ifif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:12.962572+00
37cf6510-75d6-4cf7-91ed-19e8f4ca50b8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:14.088096+00
17bb2693-57b7-4df8-acb3-a9ecd28c3220,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(mif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:16.592053+00
edb0381d-9ece-4218-9fc9-d190dd776f7e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(maif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:16.592388+00
ecc5891c-e201-4bbb-b0d0-9063d3038111,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(maxif(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:16.843261+00
0354e44b-bb94-4adc-a932-f35a0c9557d3,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:17.557158+00
220230f9-c20a-4b4a-90d0-cf30cce39ac6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max()if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:17.633805+00
c698e228-c265-4d55-b05a-c72c3b4e189c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B)if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:23.815259+00
d5805b0c-8c43-4164-98c8-014ca4d4344a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1)if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:25.406335+00
27e29b98-1c95-4ad8-be51-7c3e39518c30,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:)if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:26.17705+00
27095691-5537-4f45-98b0-5676882eb456,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F)if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:29.253679+00
2f6d0723-063d-44f8-80c3-d02d5824e98b,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:30.259067+00
b35e5373-e690-47a8-ba6a-78816b4fc902,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)<if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:33.660089+00
d1a7ca5d-b630-40f9-b53f-a172aa589b7a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)<=if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:34.443966+00
cf39d437-d1b9-498d-8136-df3be9640dd2,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)<if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:35.18625+00
415a4baa-49ab-427e-b4c4-0cc849834e59,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:35.719474+00
2ba2f69b-e5bc-4624-8fe1-7e7786079b76,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 1if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:36.222099+00
26c0206c-aab3-475f-b0fd-66b42d1b4bbf,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 10if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:36.602736+00
59cd33c0-b625-422d-bbfa-1bca96301c8a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:36.791443+00
0fbef42e-aef6-4194-a16b-077d40409c7d,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100,if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:38.057349+00
26596389-65a5-47e7-b09e-ab96c3f80cbf,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3)",2025-10-05 12:46:38.067899+00
06e9dbd0-97e3-4b04-8ebc-64de7f5d24e9,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3),",2025-10-05 12:46:41.657937+00
91d94903-9bc8-4d61-bc65-b8cf55c4c996,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), ",2025-10-05 12:46:41.66273+00
64384c36-70b6-4d3c-839f-2afaaa4831ca,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B",2025-10-05 12:46:46.087957+00
b3ce8ed3-552c-4d30-b8e4-e9bb86f1a98f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B1",2025-10-05 12:46:46.592626+00
ab4d47de-ae0e-4893-8446-80baaffcdad8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:46:47.447164+00
41a3d8e3-a9cc-4990-b7e3-c6bc3cb4e82a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:46:51.467185+00
91d0f9b5-32ed-482a-960d-cc1ef5c420c7,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:47:00.854072+00
40eb1b11-acf0-45f4-b840-68e1e1ac9339,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:47:00.85461+00
6c5f0355-4e7d-412f-b67e-f5c7d97400f8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:47:02.182869+00
37ce9d28-3011-41f7-8692-d0c8db13d760,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,H9,2025-10-05 12:47:12.24684+00
caf2ba1d-eb88-4440-ae37-b21df8d08710,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:47:12.247945+00
1e521142-2e2a-48e6-8169-0daf8e3e15d8,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:47:13.06684+00
24d920d7-2901-400a-8dc5-1e254e8c5835,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:47:13.075742+00
97464196-b4af-4da4-bfad-e16aa3fa8387,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:47:15.035644+00
e3827481-467e-4851-9ceb-9ac6bdb7ca5e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(C1:G1)< 100, if(C1+3 > 100, 100, C1+3), C1)",2025-10-05 12:47:15.036771+00
d4b8455c-1722-4832-86b5-dcebc7b01441,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(D1:H1)< 100, if(D1+3 > 100, 100, D1+3), D1)",2025-10-05 12:47:17.125994+00
94cb34d2-dfdb-49f9-ba35-1f2f751b3d5e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:47:17.129785+00
004df95d-47de-4f1e-ab03-2e5d4e21f454,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max(B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:47:17.794747+00
bbc77885-73f5-4dc7-bd1a-68adf3fe4a1a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:47:17.798235+00
01114756-9e50-4e99-a0f4-4e30bedcf7c4,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:47:32.498709+00
fb8df028-9378-4d8f-aeb7-05709426f073,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:47:33.578806+00
c73ac90b-f527-4c35-bdad-820c13ece907,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:47:36.276173+00
aa562f26-e6b7-4fb8-b5b7-378116c82695,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(C1+3 > 100, 100, C1+3), C1)",2025-10-05 12:47:41.023354+00
2ab9261b-2247-4bb4-aad4-ba115b48d575,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:47:41.028471+00
1d8ad1f7-b8d2-4d6d-9bdd-6e3eacdc44ea,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(D1+3 > 100, 100, D1+3), D1)",2025-10-05 12:47:41.955311+00
5127966a-259a-45d6-beb2-a855e63039a6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:47:41.964316+00
3b5a6530-8a40-4802-98ad-6a9cae3c1e9d,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:47:42.471359+00
973caed9-aef1-4362-9f0d-44ac5d1d00da,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+3 > 100, 100, E1+3), E1)",2025-10-05 12:47:42.472284+00
05939b1c-b323-4bd9-b8e4-3cb786f3fd7e,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,F1,2025-10-05 12:47:42.947898+00
88925323-6795-4f4c-847c-e9b1bc16c16b,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(F1+3 > 100, 100, F1+3), F1)",2025-10-05 12:47:42.956955+00
b298596b-e596-4279-97bf-9e6de6ce56c0,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+3 > 100, 100, E1+3), E1)",2025-10-05 12:47:44.094716+00
ca73874d-23ff-4645-a9cb-f04cf48d906f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:47:44.104427+00
3aadcb73-5796-4159-bf42-98f7a9071f4b,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:47:44.544887+00
b4fca711-6ca9-45c4-8f55-1a608c21b476,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(D1+3 > 100, 100, D1+3), D1)",2025-10-05 12:47:44.554617+00
8bab076a-c7ff-4175-80ab-97153f021a46,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(C1+3 > 100, 100, C1+3), C1)",2025-10-05 12:47:44.925099+00
ecc17b32-8a01-4617-a751-aefae1b61958,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:47:44.925122+00
4a86626b-c72d-4b84-b954-afefee8524de,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(C1+4 > 100, 100, C1+3), C1)",2025-10-05 12:47:48.091042+00
fff8ae94-2573-4191-8f13-d8c6387c5f92,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(C1+4 > 100, 100, C1+4), C1)",2025-10-05 12:47:50.180749+00
6722209d-2ab3-40c8-97f2-3aad093525bd,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:47:50.750949+00
49f4b9b0-8691-4597-9ea3-98081581f426,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(D1+3 > 100, 100, D1+3), D1)",2025-10-05 12:47:51.506355+00
b47eab38-e547-4a92-a651-32b791df1f41,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:47:51.507492+00
534477ea-ac5b-4a2e-8e8e-743ceda0a496,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(D1+3 > 100, 100, D1+2), D1)",2025-10-05 12:47:53.118514+00
e3cb3077-7e6a-42f1-b20f-c5656a9e8b56,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(D1+2 > 100, 100, D1+2), D1)",2025-10-05 12:47:54.469715+00
a5156305-d2b3-4c7a-87ad-41a577fffa80,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:47:54.863146+00
7d849e6e-1a18-4046-b435-1087543952ff,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+3 > 100, 100, E1+3), E1)",2025-10-05 12:47:56.057402+00
c2a0b707-326a-4328-b404-912f97012d74,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:47:56.057408+00
1b959bb8-9289-4ba1-9d3d-b2f92d0fb2e5,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+1 > 100, 100, E1+3), E1)",2025-10-05 12:47:58.494513+00
4f75a1e1-d0c6-4732-a770-1d5d267f624c,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+10 > 100, 100, E1+3), E1)",2025-10-05 12:47:58.591435+00
cfcf9186-52e2-4ecc-b9fd-ca459c614e4a,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+10 > 100, 100, E1+8), E1)",2025-10-05 12:48:02.588972+00
d7b1cdc1-5d4b-4a3d-b924-bc02aebce7be,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+8 > 100, 100, E1+8), E1)",2025-10-05 12:48:04.438351+00
a02ba600-514a-4252-8d1b-bd31f980fc1f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:48:04.803795+00
f277a095-3c04-415e-aa27-617d0b052945,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(F1+3 > 100, 100, F1+3), F1)",2025-10-05 12:48:05.642615+00
c28e7ea9-510e-4785-ac49-267f002e90b9,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,F1,2025-10-05 12:48:05.64262+00
cc55949f-f7f2-4f8e-8968-b813528e069d,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(F1+6 > 100, 100, F1+3), F1)",2025-10-05 12:48:07.708787+00
5410ec5b-a065-4e9b-a591-98c5499a1494,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(F1+6 > 100, 100, F1+6), F1)",2025-10-05 12:48:08.8684+00
2d1daa24-466c-4e2c-845d-a96e2fb51794,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,,2025-10-05 12:48:09.295293+00
34a6949f-658b-46e0-a4af-2c26b1e3902f,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:48:18.400194+00
8649d53a-4b56-47be-affb-b78de957f08b,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+8 > 100, 100, E1+8), E1)",2025-10-05 12:48:18.401566+00
89e5eaba-1f9f-45fa-9c4c-8494d4b68e2b,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(F1+6 > 100, 100, F1+6), F1)",2025-10-05 12:48:19.413167+00
1f55b8a3-355c-4abd-9d67-0134ab207421,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,F1,2025-10-05 12:48:19.414217+00
c85fc213-fe83-49a1-8285-ea85551e9b45,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(D1+2 > 100, 100, D1+2), D1)",2025-10-05 12:48:19.88226+00
de3a07c9-68b5-4b10-bf18-f3d8352e8834,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,D1,2025-10-05 12:48:19.887315+00
14985ac4-6bbd-4d13-801e-ac2919d982e0,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(C1+4 > 100, 100, C1+4), C1)",2025-10-05 12:48:20.277784+00
c875f270-3b27-4eac-b598-43dbbb373435,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,C1,2025-10-05 12:48:20.281763+00
62d9c173-b385-4e0c-a3be-ce533ab7c4b3,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,B1,2025-10-05 12:48:20.640628+00
4bb545da-41b1-4318-9078-31a582dcbaa6,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(B1+3 > 100, 100, B1+3), B1)",2025-10-05 12:48:20.644794+00
dfd1a421-0a3b-46c6-b94d-75067052a6d0,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,cell-click,E1,2025-10-05 12:48:21.150655+00
0ccf00de-790d-44fe-88fc-afd12eb99ccb,5edc5a63-ed4d-43da-aad4-9c9d122123a4,689acb80-cfb2-4cea-b28d-03c7718061a0,formula-input,"=0=if(max($B1:$F1)< 100, if(E1+8 > 100, 100, E1+8), E1)",2025-10-05 12:48:21.155018+00
